run,step,simulation_seconds,physics_step_ms,stress_solve_ms,frame_host_ms,bodies,awake_bodies,splits_total,contacts_total,resim_passes,correction_status,contacts_frame,projectiles_active,bonds_broken,stress_iterations,stress_converged,observation_ms,gpu_render_submit_and_export_ms,logical_clusters,native_dynamic_bodies,native_kinematic_bodies,active_dynamic_bodies,active_kinematic_bodies,contact_pairs,contact_pairs_with_contacts,solver_rows,stress_active_nodes,stress_active_bonds,stress_islands,graph_d2h_bytes,pre_solve_pairs,simulation_start_ns,simulation_end_ns,process_cpu_ms,complete_step_ms,command_ms,completion_ms,complete_start_ns,complete_end_ns,phase_output_start_ns,phase_output_end_ns,stress_passes,post_correction_bonds_broken,contact_reuse_fallbacks
idle-256-A-after-0,286,4.7833337783813477,0.94131900000000002,0,1.217228,256,0,0,0,0,0,0,0,0,0,1,0.18787100000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360596379808,62360597324659,1.373648,1.131049,0.00020699999999999999,0.18952299999999989,62360596379614,62360597510198,0,0,1,0,0
idle-256-A-after-0,287,4.8000001907348633,0.98759600000000003,0,1.2252130000000001,256,0,0,0,0,0,0,0,0,0,1,0.16472899999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360597610547,62360598601852,1.489913,1.154488,0.00018000000000000001,0.16671199999999986,62360597610354,62360598764411,0,0,1,0,0
idle-256-A-after-0,288,4.8166670799255371,1.1158939999999999,0,1.3600429999999999,256,0,0,0,0,0,0,0,0,0,1,0.17208499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360598849324,62360599968773,1.6653070000000001,1.289758,0.00020699999999999999,0.17365699999999995,62360598849127,62360600138427,0,0,1,0,0
idle-256-A-after-0,289,4.8333334922790527,1.037717,0,1.276743,256,0,0,0,0,0,0,0,0,0,1,0.16797699999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360600223093,62360601264512,1.5760160000000001,1.2074659999999999,0.000204,0.16954499999999983,62360600222909,62360601429914,0,0,1,0,0
idle-256-A-after-0,290,4.8500003814697266,1.047326,0,1.3329139999999999,256,0,0,0,0,0,0,0,0,0,1,0.19833200000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360601513477,62360602564375,1.5011760000000001,1.247323,0.00020699999999999999,0.19978999999999991,62360601513286,62360602760144,0,0,1,0,0
idle-256-A-after-0,291,4.8666667938232422,1.0360830000000001,0,1.331474,256,0,0,0,0,0,0,0,0,0,1,0.20821200000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360602859926,62360603899724,1.536945,1.246024,0.000173,0.20976799999999995,62360602859715,62360604105331,0,0,1,0,0
idle-256-A-after-0,292,4.883333683013916,1.004087,0,1.243506,256,0,0,0,0,0,0,0,0,0,1,0.16841900000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360604205285,62360605213018,1.525595,1.1743749999999999,0.00019000000000000001,0.17009800000000008,62360604205091,62360605379022,0,0,1,0,0
idle-256-A-after-0,293,4.9000000953674316,1.035963,0,1.3127549999999999,256,0,0,0,0,0,0,0,0,0,1,0.18993499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360605462398,62360606501901,1.5747910000000001,1.2273449999999999,0.00016000000000000001,0.191222,62360605462207,62360606689141,0,0,1,0,0
idle-256-A-after-0,294,4.9166669845581055,1.109623,0,1.3518110000000001,256,0,0,0,0,0,0,0,0,0,1,0.17213100000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360606788940,62360607902174,1.6401410000000001,1.2833030000000001,0.00018100000000000001,0.17349900000000007,62360606788715,62360608071612,0,0,1,0,0
idle-256-A-after-0,295,4.9333333969116211,1.0865119999999999,0,1.325814,256,0,0,0,0,0,0,0,0,0,1,0.16786499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360608154356,62360609244562,1.6427670000000001,1.2563150000000001,0.00015100000000000001,0.16965200000000014,62360608154159,62360609410072,0,0,1,0,0
idle-256-A-after-0,296,4.9500002861022949,0.99156900000000003,0,1.2822210000000001,256,0,0,0,0,0,0,0,0,0,1,0.198763,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360609494116,62360610489352,1.5138469999999999,1.19208,0.00021000000000000001,0.20030099999999995,62360609493913,62360610685537,0,0,1,0,0
idle-256-A-after-0,297,4.9666666984558105,1.1064039999999999,0,1.4155169999999999,256,0,0,0,0,0,0,0,0,0,1,0.214672,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360610790112,62360611900203,1.7104330000000001,1.3229059999999999,0.00019000000000000001,0.21631200000000006,62360610789919,62360612112374,0,0,1,0,0
idle-256-A-after-0,298,4.9833335876464844,1.061232,0,1.3437699999999999,256,0,0,0,0,0,0,0,0,0,1,0.193603,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360612267027,62360613332469,1.59205,1.256945,0.000281,0.19543200000000005,62360612266804,62360613523248,0,0,1,0,0
idle-256-A-after-0,299,5.0000004768371582,1.2095119999999999,0,1.5024679999999999,256,0,0,0,0,0,0,0,0,0,1,0.182786,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360613624947,62360614838176,1.8600779999999999,1.394174,0.00016000000000000001,0.18450200000000017,62360613624756,62360615018529,0,0,1,0,0
idle-256-A-after-0,300,5.0166668891906738,1.2002379999999999,0,1.4320600000000001,256,0,0,0,0,0,0,0,0,0,1,0.12331,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360615141471,62360616345489,1.8217749999999999,1.3257380000000001,0.00021800000000000001,0.12528200000000012,62360615141287,62360616466593,0,0,1,0,0
idle-256-A-after-0,301,5.0333337783813477,1.0789610000000001,0,1.3645240000000001,256,0,0,0,0,0,0,0,0,0,1,0.19601299999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360616607458,62360617690193,1.601529,1.276689,0.00024499999999999999,0.19748299999999985,62360616607274,62360617883468,0,0,1,0,0
idle-256-A-after-0,302,5.0500001907348633,1.238748,0,1.4853259999999999,256,0,0,0,0,0,0,0,0,0,1,0.17480399999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360617985762,62360619228138,1.8603540000000001,1.415314,0.00016100000000000001,0.17640499999999992,62360617985571,62360619400473,0,0,1,0,0
idle-256-A-after-0,303,5.0666670799255371,1.2283550000000001,0,1.5372520000000001,256,0,0,0,0,0,0,0,0,0,1,0.19764699999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360619484698,62360620716691,1.79617,1.4276530000000001,0.00016000000000000001,0.19913800000000004,62360619484508,62360620911742,0,0,1,0,0
idle-256-A-after-0,304,5.0833334922790527,1.0393049999999999,0,1.2775339999999999,256,0,0,0,0,0,0,0,0,0,1,0.16788400000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360621036064,62360622078874,1.527212,1.2088159999999999,0.00018000000000000001,0.1693309999999999,62360621035847,62360622244252,0,0,1,0,0
idle-256-A-after-0,305,5.1000003814697266,1.061323,0,1.2799389999999999,256,0,0,0,0,0,0,0,0,0,1,0.14705299999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360622327618,62360623392472,1.626844,1.210196,0.000194,0.14867900000000001,62360622327427,62360623537175,0,0,1,0,0
idle-256-A-after-0,306,5.1166667938232422,1.13659,0,1.4313290000000001,256,0,0,0,0,0,0,0,0,0,1,0.19137000000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360623621546,62360624761734,1.6573359999999999,1.3297939999999999,0.00019100000000000001,0.19301299999999988,62360623621353,62360624950708,0,0,1,0,0
idle-256-A-after-0,307,5.133333683013916,1.0551919999999999,0,1.252338,256,0,0,0,0,0,0,0,0,0,1,0.12634999999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360625066573,62360626125580,1.6034550000000001,1.1837299999999999,0.000154,0.12838400000000005,62360625066399,62360626249846,0,0,1,0,0
idle-256-A-after-0,308,5.1500000953674316,1.0816870000000001,0,1.384474,256,0,0,0,0,0,0,0,0,0,1,0.187838,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360626332851,62360627417992,1.6183529999999999,1.271158,0.00020699999999999999,0.18926399999999988,62360626332653,62360627603355,0,0,1,0,0
idle-256-A-after-0,309,5.1666669845581055,1.1182099999999999,0,1.353812,256,0,0,0,0,0,0,0,0,0,1,0.16028700000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360627731077,62360628853123,1.654976,1.264138,0.000204,0.14572399999999996,62360627730894,62360628994578,0,0,1,0,0
idle-256-A-after-0,310,5.1833333969116211,1.0318659999999999,0,1.2730729999999999,256,0,0,0,0,0,0,0,0,0,1,0.17060800000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360629098662,62360630134154,1.649081,1.2045030000000001,0.000194,0.17244300000000012,62360629098462,62360630302523,0,0,1,0,0
idle-256-A-after-0,311,5.2000002861022949,0.98529100000000003,0,1.2530190000000001,256,0,0,0,0,0,0,0,0,0,1,0.182087,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360630385611,62360631374487,1.4892430000000001,1.169259,0.000163,0.18380500000000011,62360630385395,62360631554253,0,0,1,0,0
idle-256-A-after-0,312,5.2166671752929688,1.162671,0,1.4691110000000001,256,0,0,0,0,0,0,0,0,0,1,0.20436799999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360631652245,62360632831876,1.542143,1.382266,0.000194,0.21940099999999996,62360631652035,62360633033860,0,0,1,0,0
idle-256-A-after-0,313,5.2333335876464844,1.1276189999999999,0,1.3404149999999999,256,0,0,0,0,0,0,0,0,0,1,0.14261499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360633135128,62360634266375,1.786095,1.272295,0.000154,0.14452200000000004,62360633134938,62360634406822,0,0,1,0,0
idle-256-A-after-0,314,5.2500004768371582,1.108787,0,1.3921939999999999,256,0,0,0,0,0,0,0,0,0,1,0.19720399999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360634489408,62360635601775,1.5916349999999999,1.307731,0.000204,0.19873999999999992,62360634489212,62360635796488,0,0,1,0,0
idle-256-A-after-0,315,5.2666668891906738,0.99021899999999996,0,1.2173430000000001,256,0,0,0,0,0,0,0,0,0,1,0.155555,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360635895214,62360636889112,1.4054199999999999,1.147405,0.00017699999999999999,0.15700899999999995,62360635895007,62360637041997,0,0,1,0,0
idle-256-A-after-0,316,5.2833337783813477,1.0593300000000001,0,1.2974490000000001,256,0,0,0,0,0,0,0,0,0,1,0.167744,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360637126181,62360638189118,1.7125710000000001,1.2290289999999999,0.000183,0.16951599999999978,62360637125981,62360638354580,0,0,1,0,0
idle-256-A-after-0,317,5.3000001907348633,1.042394,0,1.26576,256,0,0,0,0,0,0,0,0,0,1,0.141012,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360638437311,62360639483243,1.573585,1.185198,0.000175,0.14262899999999989,62360638437097,62360639621882,0,0,1,0,0
idle-256-A-after-0,318,5.3166670799255371,1.1095919999999999,0,1.39774,256,0,0,0,0,0,0,0,0,0,1,0.19849700000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360639716979,62360640830224,1.644917,1.3099730000000001,0.00019000000000000001,0.20019100000000023,62360639716795,62360641026327,0,0,1,0,0
idle-256-A-after-0,319,5.3333334922790527,1.013552,0,1.2491429999999999,256,0,0,0,0,0,0,0,0,0,1,0.16599700000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360641128654,62360642145897,1.5182869999999999,1.181568,0.00014999999999999999,0.16786599999999985,62360641128480,62360642309632,0,0,1,0,0
idle-256-A-after-0,320,5.3500003814697266,0.93823599999999996,0,1.2062010000000001,256,0,0,0,0,0,0,0,0,0,1,0.18198600000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360642391717,62360643333496,1.394442,1.1218939999999999,0.000166,0.18349199999999988,62360642391504,62360643512997,0,0,1,0,0
idle-256-A-after-0,321,5.3666667938232422,0.95732399999999995,0,1.2484459999999999,256,0,0,0,0,0,0,0,0,0,1,0.202075,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360643611431,62360644572539,1.430749,1.1613910000000001,0.000194,0.20387300000000008,62360643611221,62360644772178,0,0,1,0,0
idle-256-A-after-0,322,5.383333683013916,1.1421220000000001,0,1.4165350000000001,256,0,0,0,0,0,0,0,0,0,1,0.19036400000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360644873171,62360646019110,1.6388400000000001,1.334365,0.00020100000000000001,0.19204200000000005,62360644872954,62360646206887,0,0,1,0,0
idle-256-A-after-0,323,5.4000000953674316,1.0289170000000001,0,1.242639,256,0,0,0,0,0,0,0,0,0,1,0.14418600000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360646303270,62360647335748,1.5550269999999999,1.1749229999999999,0.00015699999999999999,0.1458489999999999,62360646303079,62360647477590,0,0,1,0,0
idle-256-A-after-0,324,5.4166669845581055,1.0772090000000001,0,1.314667,256,0,0,0,0,0,0,0,0,0,1,0.166936,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360647559851,62360648640659,1.656239,1.2459960000000001,0.00019000000000000001,0.16859700000000011,62360647559658,62360648805212,0,0,1,0,0
idle-256-A-after-0,325,5.4333333969116211,1.033817,0,1.318743,256,0,0,0,0,0,0,0,0,0,1,0.20114199999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360648888251,62360649925811,1.5180910000000001,1.2368170000000001,0.00016000000000000001,0.20284000000000013,62360648888061,62360650124471,0,0,1,0,0
idle-256-A-after-0,326,5.4500002861022949,1.0526390000000001,0,1.322252,256,0,0,0,0,0,0,0,0,0,1,0.18427499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360650220733,62360651277074,1.5340149999999999,1.2388889999999999,0.000173,0.18607699999999983,62360650220506,62360651458980,0,0,1,0,0
idle-256-A-after-0,327,5.4666671752929688,1.0898080000000001,0,1.316549,256,0,0,0,0,0,0,0,0,0,1,0.14485400000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360651556620,62360652650052,1.6588130000000001,1.2492529999999999,0.00017699999999999999,0.15926799999999974,62360651556407,62360652805247,0,0,1,0,0
idle-256-A-after-0,328,5.4833335876464844,1.184388,0,1.4605170000000001,256,0,0,0,0,0,0,0,0,0,1,0.18956500000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360652922823,62360654111249,1.5781829999999999,1.375499,0.00021699999999999999,0.19089400000000012,62360652922623,62360654297647,0,0,1,0,0
idle-256-A-after-0,329,5.5000004768371582,1.0723590000000001,0,1.3600479999999999,256,0,0,0,0,0,0,0,0,0,1,0.198569,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360654397502,62360655473643,1.6427320000000001,1.2725359999999999,0.00017699999999999999,0.19999999999999973,62360654397288,62360655669406,0,0,1,0,0
idle-256-A-after-0,330,5.5166668891906738,1.1241760000000001,0,1.380358,256,0,0,0,0,0,0,0,0,0,1,0.17344300000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360655771248,62360656899201,1.6429689999999999,1.299034,0.000174,0.17468400000000006,62360655771038,62360657069662,0,0,1,0,0
idle-256-A-after-0,331,5.5333337783813477,1.090838,0,1.330622,256,0,0,0,0,0,0,0,0,0,1,0.168045,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360657165315,62360658259723,1.6464449999999999,1.260581,0.00019100000000000001,0.16955199999999992,62360657165125,62360658425265,0,0,1,0,0
idle-256-A-after-0,332,5.5500001907348633,0.99473299999999998,0,1.2753779999999999,256,0,0,0,0,0,0,0,0,0,1,0.193608,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360658509870,62360659508061,1.480297,1.1897340000000001,0.000174,0.19482700000000019,62360658509656,62360659698966,0,0,1,0,0
idle-256-A-after-0,333,5.5666670799255371,1.0065809999999999,0,1.2334860000000001,256,0,0,0,0,0,0,0,0,0,1,0.143507,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360659798533,62360660808826,1.4453469999999999,1.1519740000000001,0.00018000000000000001,0.14521300000000004,62360659798330,62360660949867,0,0,1,0,0
idle-256-A-after-0,334,5.5833334922790527,1.0655920000000001,0,1.303625,256,0,0,0,0,0,0,0,0,0,1,0.16781699999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360661046150,62360662115357,1.6463570000000001,1.23529,0.00019000000000000001,0.16950799999999999,62360661045966,62360662280809,0,0,1,0,0
idle-256-A-after-0,335,5.6000003814697266,1.073779,0,1.3514630000000001,256,0,0,0,0,0,0,0,0,0,1,0.18217800000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360662363396,62360663440624,1.590568,1.257376,0.000166,0.1834309999999999,62360662363183,62360663620155,0,0,1,0,0
idle-256-A-after-0,336,5.6166667938232422,1.0388230000000001,0,1.2561929999999999,256,0,0,0,0,0,0,0,0,0,1,0.147371,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360663728533,62360664771108,1.536211,1.1877819999999999,0.00018100000000000001,0.14877799999999985,62360663728333,62360664915697,0,0,1,0,0
idle-256-A-after-0,337,5.633333683013916,1.0804800000000001,0,1.272251,256,0,0,0,0,0,0,0,0,0,1,0.123992,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360665014295,62360666098131,1.607569,1.2058139999999999,0.000174,0.12515999999999994,62360665014094,62360666219632,0,0,1,0,0
idle-256-A-after-0,338,5.6500000953674316,0.96840400000000004,0,1.2371179999999999,256,0,0,0,0,0,0,0,0,0,1,0.18449699999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360666300269,62360667272121,1.46167,1.1542809999999999,0.000205,0.18567199999999984,62360666300072,62360667453895,0,0,1,0,0
idle-256-A-after-0,339,5.6666669845581055,1.0212239999999999,0,1.3053079999999999,256,0,0,0,0,0,0,0,0,0,1,0.19716400000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360667551070,62360668575893,1.484105,1.2199610000000001,0.00019599999999999999,0.19854100000000008,62360667550857,62360668770383,0,0,1,0,0
idle-256-A-after-0,340,5.6833333969116211,0.97874499999999998,0,1.265188,256,0,0,0,0,0,0,0,0,0,1,0.17768999999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360668870408,62360669852895,1.428639,1.158277,0.000164,0.17936799999999997,62360668870190,62360670028074,0,0,1,0,0
idle-256-A-after-0,341,5.7000002861022949,1.06047,0,1.29616,256,0,0,0,0,0,0,0,0,0,1,0.165354,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360670148963,62360671213224,1.6400220000000001,1.2277130000000001,0.00021699999999999999,0.16702600000000012,62360670148779,62360671376029,0,0,1,0,0
idle-256-A-after-0,342,5.7166671752929688,1.046594,0,1.2776400000000001,256,0,0,0,0,0,0,0,0,0,1,0.155033,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360671459070,62360672509223,1.5288660000000001,1.190021,0.000146,0.14328099999999999,62360671458870,62360672648488,0,0,1,0,0
idle-256-A-after-0,343,5.7333335876464844,0.97957700000000003,0,1.265045,256,0,0,0,0,0,0,0,0,0,1,0.18339800000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360672750630,62360673733850,1.433378,1.164749,0.000194,0.18497799999999998,62360672750429,62360673914741,0,0,1,0,0
idle-256-A-after-0,344,5.7500004768371582,1.133184,0,1.375049,256,0,0,0,0,0,0,0,0,0,1,0.171015,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360674029544,62360675166476,1.570937,1.3060210000000001,0.000175,0.17266200000000009,62360674029344,62360675334957,0,0,1,0,0
idle-256-A-after-0,345,5.7666668891906738,1.0666450000000001,0,1.349002,256,0,0,0,0,0,0,0,0,0,1,0.19494800000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360675418252,62360676488485,1.6014660000000001,1.262713,0.00018000000000000001,0.19588799999999984,62360675418038,62360676680330,0,0,1,0,0
idle-256-A-after-0,346,5.7833337783813477,1.093629,0,1.3734230000000001,256,0,0,0,0,0,0,0,0,0,1,0.17380100000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360676781393,62360677878751,1.588595,1.269301,0.000174,0.17549800000000015,62360676781173,62360678050063,0,0,1,0,0
idle-256-A-after-0,347,5.8000001907348633,0.95623899999999995,0,1.1947989999999999,256,0,0,0,0,0,0,0,0,0,1,0.16743,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360678168421,62360679128419,1.443427,1.1255980000000001,0.00020599999999999999,0.16915300000000022,62360678168237,62360679293376,0,0,1,0,0
idle-256-A-after-0,348,5.8166670799255371,1.0347500000000001,0,1.3379779999999999,256,0,0,0,0,0,0,0,0,0,1,0.187309,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360679376824,62360680415253,1.5454810000000001,1.223781,0.000195,0.188836,62360679376614,62360680599964,0,0,1,0,0
idle-256-A-after-0,349,5.8333334922790527,1.0706739999999999,0,1.357615,256,0,0,0,0,0,0,0,0,0,1,0.18670200000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360680728559,62360681803089,1.6388450000000001,1.2592209999999999,0.00021800000000000001,0.18832899999999997,62360680728376,62360681987128,0,0,1,0,0
idle-256-A-after-0,350,5.8500003814697266,1.029498,0,1.266707,256,0,0,0,0,0,0,0,0,0,1,0.16684099999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360682100258,62360683133438,1.5249410000000001,1.1985380000000001,0.000173,0.1688670000000001,62360682100045,62360683298168,0,0,1,0,0
idle-256-A-after-0,351,5.8666667938232422,1.0255380000000001,0,1.3067949999999999,256,0,0,0,0,0,0,0,0,0,1,0.182646,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360683380742,62360684409825,1.471341,1.209884,0.000156,0.18418999999999985,62360683380547,62360684590021,0,0,1,0,0
idle-256-A-after-0,352,5.883333683013916,1.0374490000000001,0,1.3219700000000001,256,0,0,0,0,0,0,0,0,0,1,0.186942,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360684701360,62360685742699,1.5013399999999999,1.226567,0.00018000000000000001,0.18893799999999983,62360684701159,62360685927313,0,0,1,0,0
idle-256-A-after-0,353,5.9000000953674316,0.95485900000000001,0,1.3001799999999999,256,0,0,0,0,0,0,0,0,0,1,0.22847700000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360686037271,62360686995835,1.4318090000000001,1.185093,0.000164,0.23006999999999989,62360686037063,62360687221762,0,0,1,0,0
idle-256-A-after-0,354,5.9166669845581055,1.002634,0,1.349629,256,0,0,0,0,0,0,0,0,0,1,0.21884100000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360687351062,62360688357455,1.4841169999999999,1.223258,0.00018699999999999999,0.22043699999999999,62360687350878,62360688573690,0,0,1,0,0
idle-256-A-after-0,355,5.9333338737487793,1.3522959999999999,0,1.6872149999999999,256,0,0,0,0,0,0,0,0,0,1,0.217478,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360688714685,62360690070783,1.8686879999999999,1.5715939999999999,0.00020699999999999999,0.21909099999999992,62360688714501,62360690285634,0,0,1,0,0
idle-256-A-after-0,356,5.9500002861022949,1.0354810000000001,0,1.3769469999999999,256,0,0,0,0,0,0,0,0,0,1,0.22162999999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360690415733,62360691454900,1.535768,1.2588060000000001,0.00020699999999999999,0.22311799999999993,62360690415546,62360691673888,0,0,1,0,0
idle-256-A-after-0,357,5.9666671752929688,1.0991390000000001,0,1.464726,256,0,0,0,0,0,0,0,0,0,1,0.24690899999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360691806385,62360692909199,1.608727,1.347639,0.00020699999999999999,0.24829299999999987,62360691806201,62360693153368,0,0,1,0,0
idle-256-A-after-0,358,5.9833335876464844,1.094625,0,1.4465110000000001,256,0,0,0,0,0,0,0,0,0,1,0.21901699999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360693321119,62360694419803,1.6210709999999999,1.3152330000000001,0.00028499999999999999,0.22032300000000005,62360693320936,62360694635633,0,0,1,0,0
idle-256-A-after-0,359,6.0000004768371582,1.057857,0,1.4142479999999999,256,0,0,0,0,0,0,0,0,0,1,0.23588799999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360694781709,62360695843312,1.54809,1.2955030000000001,0.00022100000000000001,0.237425,62360694781526,62360696076547,0,0,1,0,0
idle-256-A-after-0,360,6.0166668891906738,1.1507430000000001,0,1.4956469999999999,256,0,0,0,0,0,0,0,0,0,1,0.21624499999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360696210187,62360697364743,1.8220799999999999,1.3688689999999999,0.00020699999999999999,0.21791899999999975,62360696210003,62360697578397,0,0,1,0,0
idle-256-A-after-0,361,6.0333337783813477,1.0131490000000001,0,1.334851,256,0,0,0,0,0,0,0,0,0,1,0.21801799999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360697738396,62360698755348,1.474966,1.2329369999999999,0.00023000000000000001,0.21955799999999992,62360697738213,62360698970667,0,0,1,0,0
idle-256-A-after-0,362,6.0500001907348633,0.96031500000000003,0,1.2909139999999999,256,0,0,0,0,0,0,0,0,0,1,0.212834,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360699087033,62360700051021,1.4754830000000001,1.1750590000000001,0.000203,0.21454100000000009,62360699086840,62360700261476,0,0,1,0,0
idle-256-A-after-0,363,6.0666670799255371,1.0446359999999999,0,1.3869069999999999,256,0,0,0,0,0,0,0,0,0,1,0.208149,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360700391471,62360701439825,1.6238079999999999,1.2545820000000001,0.00020699999999999999,0.20973900000000012,62360700391283,62360701645412,0,0,1,0,0
idle-256-A-after-0,364,6.0833334922790527,1.18845,0,1.533876,256,0,0,0,0,0,0,0,0,0,1,0.22725400000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360701792396,62360702984456,1.6951240000000001,1.4174530000000001,0.000214,0.22878900000000013,62360701792212,62360703209191,0,0,1,0,0
idle-256-A-after-0,365,6.1000003814697266,1.125637,0,1.413062,256,0,0,0,0,0,0,0,0,0,1,0.16808500000000001,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360703340462,62360704469694,1.6688149999999999,1.2955669999999999,0.00021100000000000001,0.16971899999999995,62360703340276,62360704635377,0,0,1,0,0
idle-256-A-after-0,366,6.1166667938232422,0.95637300000000003,0,1.284397,256,0,0,0,0,0,0,0,0,0,1,0.211948,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360704767157,62360705727272,1.426887,1.170147,0.00021499999999999999,0.21355899999999994,62360704766973,62360705936653,0,0,1,0,0
idle-256-A-after-0,367,6.133333683013916,0.98445899999999997,0,1.3128839999999999,256,0,0,0,0,0,0,0,0,0,1,0.21041099999999999,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360706064934,62360707053128,1.4360010000000001,1.1969240000000001,0.00020100000000000001,0.21226400000000023,62360706064759,62360707261227,0,0,1,0,0
idle-256-A-after-0,368,6.1500000953674316,1.1808380000000001,0,1.534427,256,0,0,0,0,0,0,0,0,0,1,0.231737,0,256,0,256,0,0,0,0,0,97280,200704,256,0,0,62360707391399,62360708575915,1.779814,1.414253,0.00018699999999999999,0.23322799999999999,62360707391215,62360708805040,0,0,1,0,0
