run,step,complete_step_ms,command_ms,physics_step_ms,completion_ms,resim_passes,stress_passes,contacts_frame,bonds_broken,stress_iterations
idle-256-B-0,550.0,1.193005,0.000102,1.096383,0.09651999999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,551.0,1.316292,0.000108,1.163389,0.15279500000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,552.0,1.18546,0.000251,1.059161,0.12604799999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,553.0,1.388611,0.000284,1.227415,0.16091200000000017,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,554.0,1.363229,0.000193,1.217568,0.14546799999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,555.0,1.290448,0.000193,1.148032,0.142223,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,556.0,1.440823,0.000223,1.290543,0.15005699999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,557.0,1.340277,0.000233,1.194753,0.14529100000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,558.0,1.460162,0.000196,1.272655,0.18731099999999978,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,559.0,1.335546,0.000244,1.18745,0.1478520000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,560.0,1.474427,0.000195,1.305506,0.16872599999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,561.0,1.435823,0.000231,1.27485,0.16074199999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,562.0,1.195087,0.000195,1.050337,0.144555,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,563.0,1.694983,0.000193,1.518537,0.17625299999999977,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,564.0,1.346933,0.0002,1.168868,0.17786499999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,565.0,1.235362,0.000198,1.065325,0.16983900000000007,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,566.0,1.390483,0.000227,1.228829,0.161427,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,567.0,1.470264,0.00023,1.310992,0.15904200000000013,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,568.0,1.459449,0.000312,1.264707,0.19442999999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,569.0,1.330247,0.000244,1.168361,0.16164200000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,570.0,1.261526,0.000193,1.10577,0.1555629999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,571.0,1.478348,0.000196,1.323455,0.15469699999999986,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,572.0,1.348615,0.000245,1.237557,0.11081299999999983,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,573.0,1.570854,0.000197,1.355814,0.2148429999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,574.0,1.528887,0.000327,1.357873,0.17068700000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,575.0,1.296479,0.000241,1.13607,0.1601680000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,576.0,1.186659,0.000243,1.044305,0.14211099999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,577.0,1.336376,0.000195,1.180538,0.15564299999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,578.0,1.489186,0.000195,1.344424,0.1445669999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,579.0,1.311119,0.000193,1.194104,0.11682199999999976,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,580.0,1.219505,0.000195,1.060971,0.158339,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,581.0,1.361339,0.000195,1.157173,0.20397100000000012,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,582.0,1.448999,0.000243,1.280732,0.16802399999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,583.0,1.480799,0.000244,1.292656,0.18789900000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,584.0,1.273297,0.000204,1.118534,0.1545589999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,585.0,1.371238,0.000245,1.214901,0.1560919999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,586.0,1.201873,0.000197,1.110808,0.09086799999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,587.0,1.40787,0.000194,1.240546,0.16713,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,588.0,1.31879,0.000197,1.142094,0.17649899999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,589.0,1.229981,0.000197,1.088736,0.14104800000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,590.0,1.488342,0.000247,1.329878,0.15821700000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,591.0,1.292765,0.000196,1.153005,0.1395639999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,592.0,1.515038,0.000194,1.34829,0.1665540000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,593.0,1.525169,0.000197,1.380349,0.14462299999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,594.0,1.281006,0.000257,1.104612,0.1761370000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,595.0,1.296536,0.000321,1.142867,0.15334799999999982,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,596.0,1.453266,0.000197,1.289207,0.16386199999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,597.0,1.184646,0.000197,1.060501,0.12394800000000017,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,598.0,1.305878,0.000248,1.141053,0.16457699999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-0,599.0,1.172216,0.000194,1.004966,0.16705599999999987,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,0.0,12.575845,0.002212,12.281993,0.29163999999999923,0.0,1.0,0.0,0.0,88.0
idle-256-B-1,1.0,2.465158,0.000253,2.254265,0.21064000000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,2.0,1.578759,0.000195,1.40883,0.16973400000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,3.0,1.340151,0.000199,1.211989,0.12796300000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,4.0,1.259673,0.000185,1.094103,0.1653849999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,5.0,1.372666,0.000198,1.195909,0.1765589999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,6.0,1.262472,0.000175,1.09681,0.16548699999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,7.0,1.273205,0.000168,1.145964,0.127073,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,8.0,1.342203,0.000171,1.185444,0.15658800000000017,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,9.0,1.157186,0.000158,1.0347,0.12232799999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,10.0,1.281856,0.000176,1.116737,0.16494300000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,11.0,1.100034,0.000149,0.934,0.16588499999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,12.0,1.244636,0.000193,1.107334,0.13710899999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,13.0,1.180939,0.000208,1.059069,0.12166199999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,14.0,1.339874,0.000192,1.175631,0.16405099999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,15.0,1.362862,0.000199,1.193454,0.16920899999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,16.0,1.181163,0.000211,1.055724,0.1252279999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,17.0,1.183708,0.000207,1.048763,0.13473800000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,18.0,1.266437,0.000222,1.123885,0.14233000000000007,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,19.0,1.125305,0.000157,0.991697,0.133451,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,20.0,1.062858,0.00017,0.941624,0.12106400000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,21.0,1.376977,0.000141,1.204432,0.172404,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,22.0,1.250144,0.000187,1.097485,0.15247199999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,23.0,1.288491,0.000175,1.108549,0.179767,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,24.0,1.368759,0.0002,1.197453,0.17110599999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,25.0,1.148548,0.00019,1.0013,0.1470579999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,26.0,1.332158,0.000197,1.169031,0.16293000000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,27.0,1.422404,0.000143,1.254969,0.167292,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,28.0,1.142858,0.00017,1.016775,0.12591299999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,29.0,1.25113,0.000171,1.113327,0.1376320000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,30.0,1.278156,0.00017,1.155827,0.12215900000000013,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,31.0,1.222957,0.000194,1.060568,0.1621950000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,32.0,1.139778,0.000169,1.011935,0.12767399999999984,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,33.0,1.43018,0.000163,1.195509,0.23450800000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,34.0,1.432061,0.000177,1.224384,0.20750000000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,35.0,1.413904,0.000274,1.19463,0.21899999999999986,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,36.0,1.176096,0.000338,1.032401,0.14335700000000018,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,37.0,1.378845,0.000236,1.180714,0.19789500000000015,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,38.0,1.412337,0.000223,1.206216,0.20589799999999991,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,39.0,1.199201,0.000247,1.062808,0.13614599999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,40.0,1.302632,0.00025,1.16325,0.13913200000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,41.0,1.255644,0.000256,1.104104,0.15128399999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,42.0,1.348518,0.000269,1.136459,0.21178999999999992,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,43.0,1.374382,0.000277,1.148691,0.225414,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,44.0,1.277568,0.000268,1.089376,0.1879240000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,45.0,1.365599,0.000238,1.22569,0.1396710000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,46.0,1.30398,0.000226,1.113948,0.18980599999999992,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,47.0,1.210188,0.000228,1.064034,0.14592600000000022,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,48.0,1.410396,0.000241,1.18035,0.22980500000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,49.0,1.427049,0.000316,1.226448,0.20028500000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,50.0,1.430499,0.000236,1.282991,0.14727200000000007,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,51.0,1.352237,0.000222,1.21419,0.13782499999999986,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,52.0,1.290393,0.000328,1.143436,0.1466289999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,53.0,1.202949,0.000253,1.062272,0.14042399999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,54.0,1.424901,0.000252,1.265261,0.15938800000000009,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,55.0,1.184648,0.000234,0.993912,0.19050199999999984,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,56.0,1.392282,0.000288,1.149186,0.2428079999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,57.0,1.40811,0.000221,1.193566,0.21432300000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,58.0,1.522381,0.000264,1.250858,0.2712589999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,59.0,1.165526,0.000229,0.960504,0.204793,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,60.0,1.38733,0.000214,1.163456,0.22365999999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,61.0,1.271903,0.000257,1.076715,0.19493099999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,62.0,1.358377,0.000298,1.14622,0.21185900000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,63.0,1.459526,0.000328,1.221038,0.23815999999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,64.0,1.438906,0.000348,1.262537,0.17602099999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,65.0,1.51098,0.000236,1.296234,0.21450999999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,66.0,1.501468,0.00026,1.24548,0.2557280000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,67.0,1.475686,0.000316,1.244054,0.23131600000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,68.0,1.561482,0.000222,1.347396,0.21386400000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,69.0,1.374696,0.000227,1.173614,0.200855,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,70.0,1.364551,0.000229,1.271441,0.09288099999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,71.0,1.503961,0.000244,1.260834,0.24288300000000018,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,72.0,1.759921,0.000235,1.527182,0.23250400000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,73.0,1.337221,0.000259,1.131216,0.20574599999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,74.0,1.374887,0.000238,1.14531,0.22933899999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,75.0,1.31562,0.000255,1.103369,0.21199600000000007,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,76.0,1.58374,0.000198,1.258792,0.3247500000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,77.0,1.379403,0.000305,1.15586,0.22323799999999983,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,78.0,1.528097,0.000261,1.295382,0.23245399999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,79.0,1.425332,0.00022,1.207504,0.21760800000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,80.0,1.380973,0.000226,1.170059,0.210688,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,81.0,1.467528,0.000246,1.227366,0.23991600000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,82.0,1.47694,0.00036,1.272604,0.20397599999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,83.0,1.449136,0.000215,1.238257,0.21066399999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,84.0,1.357736,0.000263,1.198524,0.15894900000000023,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,85.0,1.248628,0.000252,1.032197,0.21617900000000012,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,86.0,1.285007,0.000227,1.117713,0.16706700000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,87.0,1.491422,0.000247,1.269754,0.22142099999999987,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,88.0,1.562462,0.000243,1.35254,0.20967899999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,89.0,1.380586,0.000212,1.182661,0.19771300000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,90.0,1.664674,0.000226,1.501718,0.16272999999999982,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,91.0,1.529093,0.000269,1.30731,0.221514,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,92.0,1.511436,0.000231,1.295802,0.215403,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,93.0,1.554939,0.000242,1.320327,0.23436999999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,94.0,1.477705,0.000218,1.268855,0.20863199999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,95.0,1.37262,0.000215,1.131943,0.24046199999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,96.0,1.391752,0.000319,1.190416,0.20101700000000022,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,97.0,1.502077,0.000271,1.29635,0.2054560000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,98.0,1.356721,0.000244,1.189855,0.16662200000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,99.0,1.543244,0.000235,1.328736,0.21427300000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,100.0,1.454209,0.000255,1.230711,0.22324300000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,101.0,1.392405,0.00023,1.182303,0.20987199999999984,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,102.0,1.58503,0.000228,1.376347,0.20845500000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,103.0,1.58559,0.000223,1.359878,0.22548900000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,104.0,1.402583,0.000237,1.190285,0.21206099999999983,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,105.0,1.484118,0.000227,1.261576,0.22231500000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,106.0,1.50216,0.000195,1.299189,0.20277600000000007,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,107.0,1.393842,0.000366,1.16658,0.226896,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,108.0,1.361519,0.000251,1.199687,0.16158099999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,109.0,1.522877,0.000269,1.299484,0.22312399999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,110.0,1.545703,0.000198,1.337207,0.2082980000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,111.0,1.49053,0.00021,1.285046,0.20527399999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,112.0,1.566916,0.000239,1.332714,0.23396299999999992,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,113.0,1.533392,0.000245,1.323121,0.21002600000000005,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,114.0,1.541167,0.000227,1.310613,0.23032699999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,115.0,1.548342,0.00021,1.339979,0.20815300000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,116.0,1.712677,0.000228,1.484103,0.22834600000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,117.0,1.452794,0.000213,1.250903,0.2016779999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,118.0,1.506234,0.000267,1.277261,0.22870600000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,119.0,1.482663,0.000226,1.27422,0.2082170000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,120.0,1.566428,0.000254,1.356683,0.20949099999999987,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,121.0,1.473409,0.000241,1.244617,0.22855099999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,122.0,1.432928,0.000423,1.227371,0.20513399999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,123.0,1.549811,0.00019,1.338407,0.21121400000000023,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,124.0,1.399872,0.000246,1.236234,0.16339199999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,125.0,1.504605,0.000228,1.295142,0.20923500000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,126.0,1.605802,0.000502,1.385825,0.21947499999999986,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,127.0,1.554859,0.00024,1.327321,0.227298,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,128.0,1.548666,0.000242,1.328761,0.21966299999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,129.0,1.569107,0.000247,1.35545,0.21340999999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,130.0,1.467112,0.000227,1.265178,0.20170700000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,131.0,1.501142,0.000216,1.322026,0.17890000000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,132.0,1.622515,0.000258,1.392635,0.22962199999999977,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,133.0,1.553358,0.000218,1.351042,0.2020979999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,134.0,1.437986,0.000223,1.245115,0.19264799999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,135.0,1.511105,0.000235,1.328838,0.18203199999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,136.0,1.553865,0.000228,1.348418,0.20521900000000026,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,137.0,1.491888,0.000194,1.286492,0.2052020000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,138.0,1.442883,0.000211,1.301249,0.14142299999999985,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,139.0,1.595087,0.000325,1.364921,0.22984099999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,140.0,1.496285,0.000203,1.349713,0.1463690000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,141.0,1.675003,0.000331,1.45133,0.22334199999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,142.0,1.460169,0.000276,1.24574,0.21415300000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,143.0,1.554629,0.000238,1.346644,0.20774700000000013,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,144.0,1.579033,0.00021,1.366958,0.21186499999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,145.0,1.562132,0.000244,1.359421,0.20246700000000017,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,146.0,1.494712,0.000203,1.258197,0.23631200000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,147.0,1.454756,0.000248,1.252322,0.20218599999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,148.0,1.686547,0.000243,1.473186,0.21311799999999992,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,149.0,1.497965,0.000202,1.287693,0.21006999999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,150.0,1.548603,0.000266,1.327357,0.22097999999999995,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,151.0,1.438593,0.000258,1.234519,0.203816,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,152.0,1.56806,0.000257,1.358942,0.20886099999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,153.0,1.493502,0.000209,1.277665,0.21562800000000015,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,154.0,1.535746,0.000249,1.327799,0.20769800000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,155.0,1.539301,0.000252,1.299866,0.23918300000000015,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,156.0,1.582004,0.000215,1.35768,0.2241089999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,157.0,1.446508,0.00024,1.236081,0.2101869999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,158.0,1.606036,0.000304,1.389102,0.21662999999999988,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,159.0,1.521747,0.00021,1.31316,0.2083769999999998,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,160.0,1.579852,0.000273,1.354983,0.22459600000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,161.0,1.588388,0.00023,1.371562,0.216596,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,162.0,1.635022,0.000255,1.380901,0.25386600000000015,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,163.0,1.589227,0.000231,1.385167,0.20382899999999982,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,164.0,1.504387,0.000232,1.291695,0.21245999999999987,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,165.0,1.592517,0.000271,1.336204,0.2560420000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,166.0,1.585231,0.000241,1.379699,0.2052910000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,167.0,1.543879,0.000212,1.336946,0.20672099999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,168.0,1.755783,0.000198,1.446619,0.3089660000000001,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,169.0,1.675975,0.000237,1.413087,0.26265099999999997,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,170.0,1.519223,0.000234,1.314307,0.20468200000000003,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,171.0,1.516969,0.000252,1.307672,0.20904500000000015,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,172.0,1.457142,0.000224,1.250783,0.20613499999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,173.0,1.701891,0.000239,1.486485,0.2151669999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,174.0,1.559587,0.000225,1.353225,0.20613700000000024,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,175.0,1.686113,0.000187,1.479398,0.20652800000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,176.0,1.701596,0.000229,1.430533,0.270834,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,177.0,1.618039,0.000235,1.396195,0.22160899999999994,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,178.0,1.512173,0.000232,1.283567,0.22837400000000008,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,179.0,1.638658,0.000268,1.427409,0.21098100000000009,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,180.0,1.509355,0.000253,1.338905,0.17019699999999993,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,181.0,1.419371,0.000261,1.189387,0.2297229999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,182.0,1.605842,0.00022,1.385918,0.2197039999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,183.0,1.549701,0.000207,1.346289,0.20320499999999986,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,184.0,1.523274,0.000246,1.319303,0.20372500000000016,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,185.0,1.501471,0.000197,1.265451,0.2358229999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,186.0,1.538721,0.000218,1.332907,0.2055959999999999,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,187.0,1.451202,0.000226,1.258336,0.19264000000000014,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,188.0,1.496321,0.00023,1.287744,0.20834700000000006,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,189.0,1.482065,0.000375,1.235762,0.24592799999999992,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,190.0,1.500907,0.000198,1.277838,0.22287100000000004,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,191.0,1.528971,0.000237,1.318176,0.21055800000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,192.0,1.383591,0.000243,1.190817,0.192531,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,193.0,1.530268,0.000283,1.332676,0.19730899999999996,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,194.0,1.439413,0.000246,1.21188,0.22728700000000002,0.0,1.0,0.0,0.0,0.0
idle-256-B-1,195.0,1.512616,0.000253,1.35724,0.1551229999999999,0.0,1.0,0.0,0.0,0.0
